,compound,x,Temperature,rho,w_mass,w_vol,Viscosity,Kin_viscosity,E
2389,ocm,38.72899056812694,14.899999999999977,1.54,10.07,18.759132917211016,82.94,53.857142857142854,43340.69261907823
2390,ocm,38.72899056812694,15.0,1.54,10.07,18.759132917211016,82.80000000000003,53.76623376623378,43340.69261907823
2391,ocm,38.72899056812694,15.100000000000023,1.54,10.07,18.759132917211016,82.5,53.57142857142857,43340.69261907823
2392,ocm,38.72899056812694,15.199999999999989,1.54,10.07,18.759132917211016,82.09999999999998,53.3116883116883,43340.69261907823
2393,ocm,38.72899056812694,15.300000000000011,1.54,10.07,18.759132917211016,81.89999999999993,53.18181818181814,43340.69261907823
2394,ocm,38.72899056812694,15.399999999999977,1.54,10.07,18.759132917211016,81.19999999999999,52.72727272727272,43340.69261907823
2395,ocm,38.72899056812694,15.5,1.54,10.07,18.759132917211016,80.35000000000002,52.17532467532469,43340.69261907823
2396,ocm,38.72899056812694,15.600000000000023,1.54,10.07,18.759132917211016,80.20000000000005,52.0779220779221,43340.69261907823
2397,ocm,38.72899056812694,15.699999999999989,1.54,10.07,18.759132917211016,80.49999999999994,52.27272727272724,43340.69261907823
2398,ocm,38.72899056812694,15.899999999999977,1.54,10.07,18.759132917211016,79.45,51.59090909090909,43340.69261907823
2399,ocm,38.72899056812694,16.0,1.54,10.07,18.759132917211016,78.79999999999998,51.16883116883116,43340.69261907823
2400,ocm,38.72899056812694,16.100000000000023,1.54,10.07,18.759132917211016,79.00000000000001,51.29870129870131,43340.69261907823
2401,ocm,38.72899056812694,16.19999999999999,1.54,10.07,18.759132917211016,78.0,50.64935064935065,43340.69261907823
2402,ocm,38.72899056812694,16.30000000000001,1.54,10.07,18.759132917211016,78.60000000000002,51.03896103896105,43340.69261907823
2403,ocm,38.72899056812694,16.399999999999977,1.54,10.07,18.759132917211016,77.99999999999994,50.64935064935061,43340.69261907823
2404,ocm,38.72899056812694,16.5,1.54,10.07,18.759132917211016,77.75000000000003,50.48701298701301,43340.69261907823
2405,ocm,38.72899056812694,16.69999999999999,1.54,10.07,18.759132917211016,76.67500000000003,49.788961038961055,43340.69261907823
2406,ocm,38.72899056812694,16.80000000000001,1.54,10.07,18.759132917211016,76.28,49.532467532467535,43340.69261907823
2407,ocm,38.72899056812694,16.899999999999977,1.54,10.07,18.759132917211016,75.18888888888887,48.82395382395381,43340.69261907823
2408,ocm,38.72899056812694,17.0,1.54,10.07,18.759132917211016,75.11000000000003,48.77272727272729,43340.69261907823
2409,ocm,38.72899056812694,17.100000000000023,1.54,10.07,18.759132917211016,74.15000000000003,48.149350649350666,43340.69261907823
2410,ocm,38.72899056812694,17.19999999999999,1.54,10.07,18.759132917211016,73.55000000000004,47.75974025974028,43340.69261907823
2411,ocm,38.72899056812694,17.30000000000001,1.54,10.07,18.759132917211016,73.79999999999995,47.92207792207789,43340.69261907823
2412,ocm,38.72899056812694,17.399999999999977,1.54,10.07,18.759132917211016,73.10000000000001,47.46753246753247,43340.69261907823
2413,ocm,38.72899056812694,17.5,1.54,10.07,18.759132917211016,72.70000000000003,47.207792207792224,43340.69261907823
2414,ocm,38.72899056812694,17.600000000000023,1.54,10.07,18.759132917211016,71.80000000000005,46.62337662337666,43340.69261907823
2415,ocm,38.72899056812694,17.69999999999999,1.54,10.07,18.759132917211016,72.20000000000002,46.8831168831169,43340.69261907823
2416,ocm,38.72899056812694,17.80000000000001,1.54,10.07,18.759132917211016,71.80000000000005,46.62337662337666,43340.69261907823
2417,ocm,38.72899056812694,17.899999999999977,1.54,10.07,18.759132917211016,70.9,46.03896103896104,43340.69261907823
2418,ocm,38.72899056812694,18.0,1.54,10.07,18.759132917211016,70.12499999999999,45.53571428571428,43340.69261907823
2419,ocm,38.72899056812694,18.100000000000023,1.54,10.07,18.759132917211016,69.79999999999998,45.32467532467531,43340.69261907823
2420,ocm,38.72899056812694,18.19999999999999,1.54,10.07,18.759132917211016,69.5,45.12987012987013,43340.69261907823
2421,ocm,38.72899056812694,18.30000000000001,1.54,10.07,18.759132917211016,68.6,44.54545454545454,43340.69261907823
2422,ocm,38.72899056812694,18.399999999999977,1.54,10.07,18.759132917211016,68.44999999999999,44.44805194805193,43340.69261907823
2423,ocm,38.72899056812694,18.5,1.54,10.07,18.759132917211016,68.2,44.285714285714285,43340.69261907823
2424,ocm,38.72899056812694,18.600000000000023,1.54,10.07,18.759132917211016,67.52916666666665,43.850108225108215,43340.69261907823
2425,ocm,38.72899056812694,18.69999999999999,1.54,10.07,18.759132917211016,66.66666666666666,43.290043290043286,43340.69261907823
2426,ocm,38.72899056812694,18.80000000000001,1.54,10.07,18.759132917211016,65.94999999999999,42.824675324675326,43340.69261907823
2427,ocm,38.72899056812694,18.899999999999977,1.54,10.07,18.759132917211016,65.54999999999998,42.56493506493506,43340.69261907823
2428,ocm,38.72899056812694,19.100000000000023,1.54,10.07,18.759132917211016,65.20000000000006,42.33766233766237,43340.69261907823
2429,ocm,38.72899056812694,19.19999999999999,1.54,10.07,18.759132917211016,64.30000000000004,41.75324675324678,43340.69261907823
2430,ocm,38.72899056812694,19.30000000000001,1.54,10.07,18.759132917211016,63.320588235294096,41.117265087853305,43340.69261907823
2431,ocm,38.72899056812694,19.399999999999977,1.54,10.07,18.759132917211016,62.87777777777779,40.82972582972584,43340.69261907823
2432,ocm,38.72899056812694,19.5,1.54,10.07,18.759132917211016,63.24615384615383,41.06893106893105,43340.692619078225
2433,ocm,38.72899056812694,19.600000000000023,1.54,10.07,18.759132917211016,63.10000000000001,40.97402597402598,43340.692619078225
2434,ocm,38.72899056812694,19.69999999999999,1.54,10.07,18.759132917211016,61.3625,39.84577922077922,43340.69261907823
2435,ocm,38.72899056812694,19.80000000000001,1.54,10.07,18.759132917211016,60.59999999999998,39.350649350649334,43340.69261907823
2436,ocm,38.72899056812694,19.899999999999977,1.5400000000000003,10.070000000000002,18.759132917211016,60.40357142857143,39.22309833024119,43340.69261907823
2437,ocm,38.72899056812694,20.0,1.54,10.07,18.759132917211016,59.999999999999964,38.96103896103894,43340.69261907823
2438,ocm,38.72899056812694,20.100000000000023,1.54,10.07,18.759132917211016,59.80000000000002,38.831168831168846,43340.69261907823
2439,ocm,38.72899056812694,20.19999999999999,1.54,10.07,18.759132917211016,58.88888888888888,38.23953823953823,43340.69261907823
2440,ocm,38.72899056812694,20.30000000000001,1.54,10.07,18.759132917211016,58.621052631578955,38.06561859193439,43340.69261907823
2441,ocm,38.72899056812694,20.399999999999977,1.54,10.07,18.759132917211016,58.154545454545456,37.76269185360095,43340.69261907823
2442,ocm,38.72899056812694,20.5,1.54,10.07,18.759132917211016,57.43333333333337,37.294372294372316,43340.69261907823
2443,ocm,38.72899056812694,20.600000000000023,1.54,10.07,18.759132917211016,57.099999999999966,37.077922077922054,43340.69261907823
2444,ocm,38.72899056812694,20.69999999999999,1.54,10.07,18.759132917211016,56.80000000000005,36.88311688311691,43340.69261907823
2445,ocm,38.72899056812694,20.80000000000001,1.54,10.07,18.759132917211016,56.40000000000004,36.62337662337665,43340.69261907823
2446,ocm,38.72899056812694,21.0,1.54,10.07,18.759132917211016,56.20000000000003,36.493506493506516,43340.69261907823
2447,ocm,38.72899056812694,21.100000000000023,1.54,10.07,18.759132917211016,55.50000000000002,36.03896103896105,43340.69261907823
2448,ocm,38.72899056812694,21.19999999999999,1.54,10.07,18.759132917211016,55.64615384615388,36.13386613386616,43340.692619078225
2449,ocm,38.72899056812694,21.30000000000001,1.54,10.07,18.759132917211016,55.20000000000001,35.84415584415584,43340.69261907823
2450,ocm,38.72899056812694,21.399999999999977,1.54,10.07,18.759132917211016,54.79999999999999,35.584415584415574,43340.69261907823
2451,ocm,38.72899056812694,21.5,1.54,10.07,18.759132917211016,54.21111111111108,35.20202020202018,43340.69261907823
2452,ocm,38.72899056812694,21.600000000000023,1.54,10.07,18.759132917211016,54.20000000000001,35.19480519480519,43340.69261907823
2453,ocm,38.72899056812694,21.69999999999999,1.54,10.07,18.759132917211016,53.699999999999996,34.870129870129865,43340.69261907823
2454,ocm,38.72899056812694,21.80000000000001,1.54,10.07,18.759132917211016,53.49999999999999,34.74025974025974,43340.69261907823
2455,ocm,38.72899056812694,21.899999999999977,1.54,10.07,18.759132917211016,52.96538461538463,34.393106893106896,43340.692619078225
2456,ocm,38.72899056812694,22.0,1.54,10.07,18.759132917211016,52.4913043478261,34.08526256352344,43340.69261907823
2457,ocm,38.72899056812694,22.100000000000023,1.54,10.07,18.759132917211016,51.79565217391307,33.63354037267083,43340.69261907823
2458,ocm,38.72899056812694,22.19999999999999,1.54,10.07,18.759132917211016,51.23333333333335,33.26839826839828,43340.69261907823
2459,ocm,38.72899056812694,22.30000000000001,1.54,10.07,18.759132917211016,50.899999999999984,33.051948051948045,43340.69261907823
2460,ocm,38.72899056812694,22.399999999999977,1.54,10.07,18.759132917211016,50.799999999999955,32.98701298701296,43340.69261907823
2461,ocm,38.72899056812694,22.5,1.54,10.07,18.759132917211016,50.00000000000003,32.467532467532486,43340.69261907823
2462,ocm,38.72899056812694,22.600000000000023,1.54,10.07,18.759132917211016,50.60000000000002,32.85714285714287,43340.69261907823
2463,ocm,38.72899056812694,22.69999999999999,1.54,10.07,18.759132917211016,50.15000000000001,32.56493506493507,43340.69261907823
2464,ocm,38.72899056812694,22.80000000000001,1.54,10.07,18.759132917211016,50.19999999999998,32.597402597402585,43340.69261907823
2465,ocm,38.72899056812694,22.899999999999977,1.54,10.07,18.759132917211016,49.749999999999964,32.30519480519478,43340.69261907823
2466,ocm,38.72899056812694,23.0,1.54,10.07,18.759132917211016,49.687499999999986,32.26461038961038,43340.69261907823
2467,ocm,38.72899056812694,23.100000000000023,1.54,10.07,18.759132917211016,49.25999999999999,31.98701298701298,43340.69261907823
2468,ocm,38.72899056812694,23.19999999999999,1.54,10.07,18.759132917211016,49.1,31.883116883116884,43340.69261907823
2469,ocm,38.72899056812694,23.30000000000001,1.54,10.07,18.759132917211016,48.00000000000003,31.168831168831186,43340.69261907823
2470,ocm,38.72899056812694,23.399999999999977,1.54,10.07,18.759132917211016,48.64999999999999,31.590909090909086,43340.69261907823
2471,ocm,38.72899056812694,23.5,1.54,10.07,18.759132917211016,48.4222222222222,31.443001443001435,43340.69261907823
2472,ocm,38.72899056812694,23.600000000000023,1.54,10.07,18.759132917211016,47.988888888888894,31.16161616161616,43340.69261907823
2473,ocm,38.72899056812694,23.69999999999999,1.54,10.07,18.759132917211016,47.62727272727272,30.92680047225501,43340.69261907823
2474,ocm,38.72899056812694,23.80000000000001,1.54,10.07,18.759132917211016,47.35,30.746753246753247,43340.69261907823
2475,ocm,38.72899056812694,23.899999999999977,1.54,10.07,18.759132917211016,46.91874999999998,30.466720779220765,43340.69261907823
2476,ocm,38.72899056812694,24.0,1.54,10.07,18.759132917211016,46.83157894736839,30.41011619958987,43340.69261907823
2477,ocm,38.72899056812694,24.100000000000023,1.54,10.07,18.759132917211016,46.37499999999997,30.113636363636346,43340.69261907823
2478,ocm,38.72899056812694,24.19999999999999,1.54,10.07,18.759132917211016,46.19999999999998,29.999999999999986,43340.69261907823
2479,ocm,38.72899056812694,24.399999999999977,1.54,10.07,18.759132917211016,45.65000000000002,29.642857142857157,43340.69261907823
2480,ocm,38.72899056812694,24.5,1.54,10.07,18.759132917211016,45.59999999999996,29.610389610389582,43340.69261907823
2481,ocm,38.72899056812694,24.600000000000023,1.54,10.07,18.759132917211016,45.25000000000003,29.383116883116905,43340.69261907823
2482,ocm,38.72899056812694,24.69999999999999,1.54,10.07,18.759132917211016,45.29999999999996,29.41558441558439,43340.69261907823
2483,ocm,38.72899056812694,24.80000000000001,1.5400000000000003,10.070000000000002,18.759132917211016,44.85714285714287,29.128014842300562,43340.69261907823
2484,ocm,38.72899056812694,24.899999999999977,1.54,10.07,18.759132917211016,44.70000000000004,29.02597402597405,43340.69261907823
2485,ocm,38.72899056812694,25.0,1.54,10.07,18.759132917211016,44.400000000000034,28.831168831168853,43340.69261907823
2486,ocm,38.72899056812694,25.100000000000023,1.54,10.07,18.759132917211016,44.14999999999998,28.66883116883115,43340.69261907823
2487,ocm,38.72899056812694,25.19999999999999,1.54,10.07,18.759132917211016,43.89999999999999,28.5064935064935,43340.69261907823
2488,ocm,38.72899056812694,25.30000000000001,1.54,10.07,18.759132917211016,43.50909090909092,28.252656434474623,43340.69261907823
2489,ocm,38.72899056812694,25.399999999999977,1.5400000000000003,10.07,18.759132917211016,43.49523809523811,28.243661100803966,43340.69261907823
2490,ocm,38.72899056812694,25.5,1.54,10.07,18.759132917211016,42.966666666666676,27.900432900432907,43340.69261907823
2491,ocm,38.72899056812694,25.600000000000023,1.54,10.07,18.759132917211016,42.90000000000003,27.857142857142875,43340.69261907823
2492,ocm,38.72899056812694,25.69999999999999,1.54,10.07,18.759132917211016,42.38333333333334,27.521645021645025,43340.69261907823
2493,ocm,38.72899056812694,25.80000000000001,1.5400000000000003,10.070000000000002,18.759132917211016,42.30000000000002,27.467532467532482,43340.69261907823
2494,ocm,38.72899056812694,25.899999999999977,1.54,10.07,18.759132917211016,41.83764705882354,27.167303284950354,43340.69261907823
2495,ocm,38.72899056812694,26.0,1.54,10.07,18.759132917211016,41.19999999999998,26.753246753246742,43340.69261907823
2496,ocm,38.72899056812694,26.100000000000023,1.54,10.07,18.759132917211016,40.92395833333332,26.57399891774891,43340.69261907823
2497,ocm,38.72899056812694,26.30000000000001,1.54,10.07,18.759132917211016,40.550000000000004,26.33116883116883,43340.69261907823
2498,ocm,38.72899056812694,26.399999999999977,1.54,10.07,18.759132917211016,40.30000000000001,26.168831168831176,43340.69261907823
2499,ocm,38.72899056812694,26.600000000000023,1.54,10.07,18.759132917211016,41.400000000000006,26.883116883116887,43340.69261907823
2500,ocm,38.72899056812694,26.69999999999999,1.54,10.07,18.759132917211016,40.0,25.974025974025974,43340.69261907823
2501,ocm,38.72899056812694,26.80000000000001,1.54,10.07,18.759132917211016,39.599999999999994,25.71428571428571,43340.69261907823
2502,ocm,38.72899056812694,26.899999999999977,1.5400000000000003,10.070000000000002,18.759132917211016,39.59285714285715,25.709647495361782,43340.69261907823
2503,ocm,38.72899056812694,27.0,1.54,10.07,18.759132917211016,38.999999999999964,25.3246753246753,43340.69261907823
2504,ocm,38.72899056812694,27.100000000000023,1.54,10.07,18.759132917211016,38.960000000000015,25.29870129870131,43340.69261907823
2505,ocm,38.72899056812694,27.19999999999999,1.54,10.07,18.759132917211016,38.933333333333344,25.281385281385287,43340.69261907823
2506,ocm,38.72899056812694,27.30000000000001,1.54,10.07,18.759132917211016,38.69500000000001,25.126623376623378,43340.69261907823
2507,ocm,38.72899056812694,27.399999999999977,1.54,10.07,18.759132917211016,38.38333333333333,24.924242424242422,43340.69261907823
2508,ocm,38.72899056812694,27.5,1.54,10.07,18.759132917211016,38.39999999999999,24.93506493506493,43340.69261907823
2509,ocm,38.72899056812694,27.600000000000023,1.5400000000000003,10.07,18.759132917211016,38.038095238095245,24.70006184291899,43340.69261907823
2510,ocm,38.72899056812694,27.69999999999999,1.54,10.07,18.759132917211016,37.9,24.61038961038961,43340.69261907823
2511,ocm,38.72899056812694,27.80000000000001,1.54,10.07,18.759132917211016,37.533333333333324,24.372294372294366,43340.69261907823
2512,ocm,38.72899056812694,27.899999999999977,1.54,10.07,18.759132917211016,36.9,23.96103896103896,43340.69261907823
2513,ocm,38.72899056812694,28.0,1.54,10.07,18.759132917211016,36.71449275362319,23.84057971014493,43340.69261907823
2514,ocm,38.72899056812694,28.100000000000023,1.54,10.07,18.759132917211016,36.60000000000003,23.766233766233785,43340.69261907823
2515,ocm,38.72899056812694,28.399999999999977,1.54,10.07,18.759132917211016,36.09999999999998,23.441558441558428,43340.69261907823
2516,ocm,38.72899056812694,28.69999999999999,1.54,10.07,18.759132917211016,36.04999999999998,23.4090909090909,43340.69261907823
2517,ocm,38.72899056812694,28.80000000000001,1.54,10.07,18.759132917211016,35.800000000000004,23.24675324675325,43340.69261907823
2518,ocm,38.72899056812694,28.899999999999977,1.54,10.07,18.759132917211016,35.70000000000002,23.181818181818194,43340.69261907823
2519,ocm,38.72899056812694,29.0,1.54,10.07,18.759132917211016,35.40000000000001,22.987012987012992,43340.69261907823
2520,ocm,38.72899056812694,29.100000000000023,1.54,10.07,18.759132917211016,35.275000000000006,22.905844155844157,43340.69261907823
2521,ocm,38.72899056812694,29.19999999999999,1.54,10.07,18.759132917211016,35.10000000000001,22.792207792207797,43340.69261907823
2522,ocm,38.72899056812694,29.30000000000001,1.54,10.07,18.759132917211016,34.900000000000034,22.662337662337684,43340.69261907823
2523,ocm,38.72899056812694,29.399999999999977,1.54,10.07,18.759132917211016,34.80000000000001,22.597402597402603,43340.69261907823
2524,ocm,38.72899056812694,29.5,1.54,10.07,18.759132917211016,34.60000000000003,22.467532467532486,43340.69261907823
2525,ocm,38.72899056812694,29.600000000000023,1.54,10.07,18.759132917211016,34.26666666666667,22.251082251082252,43340.69261907823
2526,ocm,38.72899056812694,29.69999999999999,1.54,10.07,18.759132917211016,34.160000000000004,22.181818181818183,43340.69261907823
2527,ocm,38.72899056812694,29.80000000000001,1.54,10.07,18.759132917211016,33.966666666666676,22.056277056277064,43340.69261907823
2528,ocm,38.72899056812694,29.899999999999977,1.54,10.07,18.759132917211016,33.65833333333332,21.856060606060595,43340.69261907823
2529,ocm,38.72899056812694,30.0,1.54,10.07,18.759132917211016,33.67500000000002,21.866883116883127,43340.69261907823
2530,ocm,38.72899056812694,30.100000000000023,1.54,10.07,18.759132917211016,33.300000000000004,21.623376623376625,43340.69261907823
2531,ocm,38.72899056812694,30.19999999999999,1.54,10.07,18.759132917211016,33.10000000000002,21.49350649350651,43340.69261907823
2532,ocm,38.72899056812694,30.30000000000001,1.54,10.07,18.759132917211016,32.69999999999999,21.233766233766225,43340.69261907823
2533,ocm,38.72899056812694,30.399999999999977,1.54,10.07,18.759132917211016,32.599999999999994,21.16883116883117,43340.69261907823
2534,ocm,38.72899056812694,30.5,1.54,10.07,18.759132917211016,32.54736842105264,21.13465481886535,43340.69261907823
2535,ocm,38.72899056812694,30.600000000000023,1.54,10.07,18.759132917211016,32.43200000000001,21.059740259740266,43340.69261907823
2536,ocm,38.72899056812694,30.69999999999999,1.54,10.07,18.759132917211016,31.947540983606572,20.745156482861407,43340.69261907823
2537,ocm,38.72899056812694,30.80000000000001,1.54,10.07,18.759132917211016,31.981818181818177,20.767414403778034,43340.69261907823
2538,ocm,38.72899056812694,30.899999999999977,1.54,10.07,18.759132917211016,31.850000000000016,20.68181818181819,43340.69261907823
2539,ocm,38.72899056812694,31.0,1.54,10.07,18.759132917211016,31.55000000000002,20.487012987012996,43340.69261907823
2540,ocm,38.72899056812694,31.100000000000023,1.54,10.07,18.759132917211016,31.479166666666675,20.44101731601732,43340.69261907823
2541,ocm,38.72899056812694,31.19999999999999,1.54,10.07,18.759132917211016,31.53749999999998,20.47889610389609,43340.69261907823
2542,ocm,38.72899056812694,31.30000000000001,1.5400000000000003,10.070000000000002,18.759132917211016,31.07142857142858,20.176252319109466,43340.69261907823
2543,ocm,38.72899056812694,31.399999999999977,1.5400000000000003,10.07,18.759132917211016,30.954761904761902,20.100494743351884,43340.69261907823
2544,ocm,38.72899056812694,31.5,1.54,10.07,18.759132917211016,30.677884615384624,19.9207042957043,43340.692619078225
2545,ocm,38.72899056812694,31.600000000000023,1.54,10.07,18.759132917211016,30.43434343434343,19.762560671651578,43340.692619078225
2546,ocm,38.72899056812694,31.69999999999999,1.54,10.07,18.759132917211016,30.700000000000003,19.935064935064936,43340.69261907823
2547,ocm,38.72899056812694,31.80000000000001,1.54,10.07,18.759132917211016,30.766666666666662,19.978354978354975,43340.69261907823
2548,ocm,38.72899056812694,31.899999999999977,1.54,10.07,18.759132917211016,30.129629629629616,19.56469456469456,43340.69261907823
2549,ocm,38.72899056812694,32.0,1.54,10.07,18.759132917211016,29.997777777777785,19.47907647907648,43340.69261907823
2550,ocm,38.72899056812694,32.10000000000002,1.54,10.07,18.759132917211016,29.949999999999992,19.44805194805194,43340.69261907823
2551,ocm,38.72899056812694,32.19999999999999,1.54,10.07,18.759132917211016,29.75,19.318181818181817,43340.69261907823
2552,ocm,38.72899056812694,32.39999999999998,1.54,10.07,18.759132917211016,29.499999999999996,19.155844155844154,43340.69261907823
2553,ocm,38.72899056812694,32.60000000000002,1.54,10.07,18.759132917211016,29.399999999999995,19.090909090909086,43340.69261907823
2554,ocm,38.72899056812694,32.69999999999999,1.54,10.07,18.759132917211016,29.39999999999998,19.09090909090908,43340.69261907823
2555,ocm,38.72899056812694,32.80000000000001,1.54,10.07,18.759132917211016,29.200000000000014,18.96103896103897,43340.69261907823
2556,ocm,38.72899056812694,32.89999999999998,1.54,10.07,18.759132917211016,29.08461538461537,18.88611388611388,43340.692619078225
2557,ocm,38.72899056812694,33.0,1.54,10.07,18.759132917211016,28.9,18.766233766233764,43340.69261907823
2558,ocm,38.72899056812694,33.10000000000002,1.54,10.07,18.759132917211016,28.85,18.733766233766232,43340.69261907823
2559,ocm,38.72899056812694,33.19999999999999,1.54,10.07,18.759132917211016,28.599999999999987,18.571428571428562,43340.69261907823
2560,ocm,38.72899056812694,33.30000000000001,1.54,10.07,18.759132917211016,28.60000000000002,18.571428571428584,43340.69261907823
2561,ocm,38.72899056812694,33.39999999999998,1.54,10.07,18.759132917211016,28.520000000000003,18.51948051948052,43340.69261907823
2562,ocm,38.72899056812694,33.5,1.54,10.07,18.759132917211016,28.312500000000014,18.38474025974027,43340.69261907823
2563,ocm,38.72899056812694,33.60000000000002,1.54,10.07,18.759132917211016,28.210000000000015,18.318181818181827,43340.69261907823
2564,ocm,38.72899056812694,33.69999999999999,1.5400000000000003,10.070000000000002,18.759132917211016,28.1142857142857,18.256029684601106,43340.69261907823
2565,ocm,38.72899056812694,33.80000000000001,1.54,10.07,18.759132917211016,27.979999999999983,18.168831168831158,43340.69261907823
2566,ocm,38.72899056812694,33.89999999999998,1.54,10.07,18.759132917211016,27.716666666666672,17.9978354978355,43340.69261907823
2567,ocm,38.72899056812694,34.0,1.5400000000000003,10.07,18.759132917211016,27.738095238095223,18.011750154607288,43340.69261907823
2568,ocm,38.72899056812694,34.10000000000002,1.54,10.07,18.759132917211016,27.400000000000023,17.792207792207805,43340.69261907823
2569,ocm,38.72899056812694,34.19999999999999,1.54,10.07,18.759132917211016,27.290566037735847,17.72114677775055,43340.69261907823
2570,ocm,38.72899056812694,34.30000000000001,1.54,10.07,18.759132917211016,27.000000000000014,17.532467532467543,43340.69261907823
2571,ocm,38.72899056812694,34.89999999999998,1.54,10.07,18.759132917211016,26.481818181818184,17.195985832349468,43340.69261907823
2572,ocm,38.72899056812694,35.0,1.54,10.07,18.759132917211016,26.354545454545452,17.113341204250293,43340.69261907823
2573,ocm,38.72899056812694,35.10000000000002,1.54,10.07,18.759132917211016,26.399999999999977,17.142857142857128,43340.69261907823
2574,ocm,38.72899056812694,35.30000000000001,1.54,10.07,18.759132917211016,26.15,16.98051948051948,43340.69261907823
2575,ocm,38.72899056812694,35.39999999999998,1.54,10.07,18.759132917211016,25.899999999999974,16.818181818181802,43340.69261907823
2576,ocm,38.72899056812694,35.5,1.54,10.07,18.759132917211016,25.824999999999996,16.769480519480513,43340.69261907823
2577,ocm,38.72899056812694,35.60000000000002,1.54,10.07,18.759132917211016,25.606666666666662,16.627705627705623,43340.69261907823
2578,ocm,38.72899056812694,35.80000000000001,1.54,10.07,18.759132917211016,25.299999999999994,16.428571428571423,43340.69261907823
2579,ocm,38.72899056812694,35.89999999999998,1.54,10.07,18.759132917211016,25.299999999999997,16.428571428571423,43340.69261907823
2580,ocm,38.72899056812694,36.0,1.54,10.07,18.759132917211016,24.766666666666662,16.082251082251076,43340.69261907823
2581,ocm,38.72899056812694,36.10000000000002,1.54,10.07,18.759132917211016,24.826315789473696,16.120984278879025,43340.69261907823
2582,ocm,38.72899056812694,36.30000000000001,1.54,10.07,18.759132917211016,24.500000000000014,15.909090909090917,43340.69261907823
2583,ocm,38.72899056812694,36.39999999999998,1.54,10.07,18.759132917211016,24.49999999999999,15.909090909090901,43340.69261907823
2584,ocm,38.72899056812694,36.5,1.54,10.07,18.759132917211016,24.300000000000015,15.779220779220788,43340.69261907823
2585,ocm,38.72899056812694,36.60000000000002,1.54,10.07,18.759132917211016,24.349999999999987,15.8116883116883,43340.69261907823
2586,ocm,38.72899056812694,36.69999999999999,1.54,10.07,18.759132917211016,24.20588235294118,15.71810542398778,43340.69261907823
2587,ocm,38.72899056812694,36.80000000000001,1.54,10.07,18.759132917211016,24.049999999999997,15.616883116883116,43340.69261907823
2588,ocm,38.72899056812694,36.89999999999998,1.54,10.07,18.759132917211016,23.89999999999999,15.519480519480515,43340.69261907823
2589,ocm,38.72899056812694,37.0,1.54,10.07,18.759132917211016,23.84999999999999,15.487012987012982,43340.69261907823
2590,ocm,38.72899056812694,37.10000000000002,1.54,10.07,18.759132917211016,23.80434782608695,15.45736871823828,43340.69261907823
2591,ocm,38.72899056812694,37.19999999999999,1.54,10.07,18.759132917211016,23.600000000000012,15.324675324675335,43340.69261907823
2592,ocm,38.72899056812694,37.30000000000001,1.54,10.07,18.759132917211016,23.433333333333348,15.216450216450227,43340.69261907823
2593,ocm,38.72899056812694,37.39999999999998,1.54,10.07,18.759132917211016,23.30000000000002,15.129870129870142,43340.69261907823
2594,ocm,38.72899056812694,37.5,1.54,10.07,18.759132917211016,23.192783505154647,15.0602490293212,43340.69261907823
2595,ocm,38.72899056812694,37.60000000000002,1.5400000000000003,10.07,18.759132917211016,23.098495575221236,14.99902310079301,43340.69261907823
2596,ocm,38.72899056812694,37.69999999999999,1.54,10.07,18.759132917211016,23.013402061855675,14.943767572633554,43340.69261907823
2597,ocm,38.72899056812694,37.80000000000001,1.54,10.07,18.759132917211016,22.78931623931625,14.798257298257305,43340.69261907823
2598,ocm,38.72899056812694,37.89999999999998,1.54,10.07,18.759132917211016,22.7,14.74025974025974,43340.69261907823
2599,ocm,38.72899056812694,38.0,1.54,10.07,18.759132917211016,22.899999999999988,14.870129870129862,43340.69261907823
2600,ocm,38.72899056812694,38.10000000000002,1.54,10.07,18.759132917211016,22.89999999999999,14.870129870129864,43340.69261907823
2601,ocm,38.72899056812694,38.19999999999999,1.54,10.07,18.759132917211016,22.90000000000001,14.870129870129876,43340.69261907823
2602,ocm,38.72899056812694,38.30000000000001,1.54,10.07,18.759132917211016,22.699999999999992,14.740259740259734,43340.69261907823
2603,ocm,38.72899056812694,38.39999999999998,1.54,10.07,18.759132917211016,22.70000000000001,14.740259740259747,43340.69261907823
2604,ocm,38.72899056812694,38.5,1.54,10.07,18.759132917211016,22.600000000000012,14.675324675324683,43340.69261907823
2605,ocm,38.72899056812694,38.60000000000002,1.54,10.07,18.759132917211016,22.500000000000004,14.610389610389612,43340.69261907823
2606,ocm,38.72899056812694,38.69999999999999,1.54,10.07,18.759132917211016,22.439999999999987,14.57142857142856,43340.69261907823
2607,ocm,38.72899056812694,38.80000000000001,1.54,10.07,18.759132917211016,22.40000000000001,14.54545454545455,43340.69261907823
2608,ocm,38.72899056812694,38.89999999999998,1.54,10.07,18.759132917211016,22.300000000000008,14.480519480519485,43340.69261907823
2609,ocm,38.72899056812694,39.0,1.54,10.07,18.759132917211016,22.366666666666656,14.523809523809517,43340.69261907823
2610,ocm,38.72899056812694,39.10000000000002,1.54,10.07,18.759132917211016,22.2,14.415584415584412,43340.69261907823
2611,ocm,38.72899056812694,39.19999999999999,1.54,10.07,18.759132917211016,22.111111111111093,14.357864357864344,43340.69261907823
2612,ocm,38.72899056812694,39.30000000000001,1.54,10.07,18.759132917211016,22.019999999999982,14.298701298701289,43340.69261907823
