,compound,T,Nu,rho,w_mass,w_vol,x,V,ln_Nu,1_T,D,ln_D
1162,dmag,309.75,2.382222,1.02,19.82,24.454928,39.785874,2.335512,0.86803,0.003228,130.025653,4.867732
1163,dmag,309.85,2.388,1.02,19.82,24.454928,39.785874,2.341176,0.870448,0.003227,129.752931,4.865632
1164,dmag,309.95,2.38,1.02,19.82,24.454928,39.785874,2.333333,0.8671,0.003226,130.231092,4.869311
1165,dmag,310.05,2.38,1.02,19.82,24.454928,39.785874,2.333333,0.8671,0.003225,130.273109,4.869633
1166,dmag,310.15,2.38,1.02,19.82,24.454928,39.785874,2.333333,0.8671,0.003224,130.315126,4.869956
1167,dmag,310.25,2.36875,1.02,19.82,24.454928,39.785874,2.322304,0.86235,0.003223,130.976253,4.875016
1168,dmag,310.35,2.35,1.02,19.82,24.454928,39.785874,2.303922,0.854415,0.003222,132.06383,4.883285
1169,dmag,310.45,2.35,1.02,19.82,24.454928,39.785874,2.303922,0.854415,0.003221,132.106383,4.883608
1170,dmag,310.55,2.35,1.02,19.82,24.454928,39.785874,2.303922,0.854415,0.00322,132.148936,4.88393
1171,dmag,310.65,2.36,1.02,19.82,24.454928,39.785874,2.313725,0.858662,0.003219,131.631356,4.880005
1172,dmag,310.75,2.34,1.02,19.82,24.454928,39.785874,2.294118,0.850151,0.003218,132.799145,4.888838
1173,dmag,310.85,2.34,1.02,19.82,24.454928,39.785874,2.294118,0.850151,0.003217,132.84188,4.88916
1174,dmag,310.95,2.329524,1.02,19.82,24.454928,39.785874,2.283847,0.845655,0.003216,133.482216,4.893968
1175,dmag,311.05,2.333846,1.02,19.82,24.454928,39.785874,2.288084,0.84751,0.003215,133.277851,4.892436
1176,dmag,311.15,2.3325,1.02,19.82,24.454928,39.785874,2.286765,0.846925,0.003214,133.397642,4.893334
1177,dmag,311.25,2.31,1.02,19.82,24.454928,39.785874,2.264706,0.837248,0.003213,134.74026,4.903349
1178,dmag,311.35,2.315,1.02,19.82,24.454928,39.785874,2.269608,0.839407,0.003212,134.492441,4.901508
1179,dmag,311.45,2.31,1.02,19.82,24.454928,39.785874,2.264706,0.837248,0.003211,134.82684,4.903991
1180,dmag,311.55,2.31,1.02,19.82,24.454928,39.785874,2.264706,0.837248,0.00321,134.87013,4.904312
1181,dmag,311.65,2.31,1.02,19.82,24.454928,39.785874,2.264706,0.837248,0.003209,134.91342,4.904633
1182,dmag,311.75,2.296154,1.02,19.82,24.454928,39.785874,2.251131,0.831227,0.003208,135.770519,4.910966
1183,dmag,311.85,2.301111,1.02,19.82,24.454928,39.785874,2.255991,0.833376,0.003207,135.521487,4.90913
1184,dmag,311.95,2.305385,1.02,19.82,24.454928,39.785874,2.260181,0.835236,0.003206,135.313647,4.907595
1185,dmag,312.05,2.28,1.02,19.82,24.454928,39.785874,2.235294,0.824175,0.003205,136.864035,4.918988
1186,dmag,312.15,2.28,1.02,19.82,24.454928,39.785874,2.235294,0.824175,0.003204,136.907895,4.919308
1187,dmag,312.25,2.28,1.02,19.82,24.454928,39.785874,2.235294,0.824175,0.003203,136.951754,4.919629
1188,dmag,312.35,2.271111,1.02,19.82,24.454928,39.785874,2.22658,0.82026,0.003202,137.5318,4.923855
1189,dmag,312.45,2.27375,1.02,19.82,24.454928,39.785874,2.229167,0.821422,0.003201,137.416163,4.923014
1190,dmag,312.55,2.272308,1.02,19.82,24.454928,39.785874,2.227753,0.820787,0.003199,137.547393,4.923969
1191,dmag,312.65,2.255,1.02,19.82,24.454928,39.785874,2.210784,0.813148,0.003198,138.64745,4.931934
1192,dmag,312.75,2.25,1.02,19.82,24.454928,39.785874,2.205882,0.81093,0.003197,139.0,4.934474
1193,dmag,312.85,2.25,1.02,19.82,24.454928,39.785874,2.205882,0.81093,0.003196,139.044444,4.934794
1194,dmag,312.95,2.25,1.02,19.82,24.454928,39.785874,2.205882,0.81093,0.003195,139.088889,4.935113
1195,dmag,313.05,2.25,1.02,19.82,24.454928,39.785874,2.205882,0.81093,0.003194,139.133333,4.935433
1196,dmag,313.15,2.23,1.02,19.82,24.454928,39.785874,2.186275,0.802002,0.003193,140.426009,4.944681
1197,dmag,313.25,2.23,1.02,19.82,24.454928,39.785874,2.186275,0.802002,0.003192,140.470852,4.945
1198,dmag,287.95,4.72,1.07,4.85,6.27752,11.99094,4.411215,1.551809,0.003473,61.006356,4.110978
1199,dmag,288.05,4.72,1.07,4.85,6.27752,11.99094,4.411215,1.551809,0.003472,61.027542,4.111325
1200,dmag,288.15,4.719583,1.07,4.85,6.27752,11.99094,4.410826,1.55172,0.00347,61.054118,4.111761
1201,dmag,288.25,4.71,1.07,4.85,6.27752,11.99094,4.401869,1.549688,0.003469,61.199575,4.11414
1202,dmag,288.35,4.71,1.07,4.85,6.27752,11.99094,4.401869,1.549688,0.003468,61.220807,4.114487
1203,dmag,288.45,4.7075,1.07,4.85,6.27752,11.99094,4.399533,1.549156,0.003467,61.274562,4.115365
1204,dmag,288.55,4.69,1.07,4.85,6.27752,11.99094,4.383178,1.545433,0.003466,61.52452,4.119436
1205,dmag,288.65,4.68,1.07,4.85,6.27752,11.99094,4.373832,1.543298,0.003464,61.67735,4.121917
1206,dmag,288.75,4.66,1.07,4.85,6.27752,11.99094,4.35514,1.539015,0.003463,61.963519,4.126546
1207,dmag,288.85,4.658909,1.07,4.85,6.27752,11.99094,4.354121,1.538781,0.003462,61.999493,4.127126
1208,dmag,288.95,4.643333,1.07,4.85,6.27752,11.99094,4.339564,1.53543,0.003461,62.229002,4.130821
1209,dmag,289.05,4.63,1.07,4.85,6.27752,11.99094,4.327103,1.532557,0.00346,62.429806,4.134043
1210,dmag,289.45,4.59,1.07,4.85,6.27752,11.99094,4.28972,1.52388,0.003455,63.061002,4.144103
1211,dmag,289.65,4.57,1.07,4.85,6.27752,11.99094,4.271028,1.519513,0.003452,63.380744,4.14916
1212,dmag,289.75,4.56,1.07,4.85,6.27752,11.99094,4.261682,1.517323,0.003451,63.541667,4.151696
1213,dmag,289.85,4.54,1.07,4.85,6.27752,11.99094,4.242991,1.512927,0.00345,63.843612,4.156437
1214,dmag,289.95,4.526667,1.07,4.85,6.27752,11.99094,4.23053,1.509984,0.003449,64.053756,4.159723
1215,dmag,290.05,4.507537,1.07,4.85,6.27752,11.99094,4.212652,1.50575,0.003448,64.347776,4.164302
1216,dmag,290.15,4.501429,1.07,4.85,6.27752,11.99094,4.206943,1.504395,0.003446,64.457315,4.166003
1217,dmag,290.25,4.5,1.07,4.85,6.27752,11.99094,4.205607,1.504077,0.003445,64.5,4.166665
1218,dmag,290.35,4.475,1.07,4.85,6.27752,11.99094,4.182243,1.498506,0.003444,64.882682,4.172581
1219,dmag,290.45,4.469259,1.07,4.85,6.27752,11.99094,4.176878,1.497211,0.003443,64.988398,4.174209
1220,dmag,290.55,4.47,1.07,4.85,6.27752,11.99094,4.17757,1.497388,0.003442,65.0,4.174387
1221,dmag,290.75,4.44,1.07,4.85,6.27752,11.99094,4.149533,1.490654,0.003439,65.484234,4.181809
1222,dmag,290.85,4.4,1.07,4.85,6.27752,11.99094,4.11215,1.481605,0.003438,66.102273,4.191203
1223,dmag,290.95,4.42,1.07,4.85,6.27752,11.99094,4.130841,1.48614,0.003437,65.825792,4.187012
1224,dmag,291.05,4.406522,1.07,4.85,6.27752,11.99094,4.118245,1.483084,0.003436,66.049827,4.190409
1225,dmag,291.15,4.381818,1.07,4.85,6.27752,11.99094,4.095157,1.477463,0.003435,66.445021,4.196375
1226,dmag,291.25,4.37037,1.07,4.85,6.27752,11.99094,4.084458,1.474845,0.003433,66.641949,4.199334
1227,dmag,291.35,4.36,1.07,4.85,6.27752,11.99094,4.074766,1.472472,0.003432,66.823394,4.202053
1228,dmag,291.45,4.36,1.07,4.85,6.27752,11.99094,4.074766,1.472472,0.003431,66.84633,4.202396
1229,dmag,291.55,4.355,1.07,4.85,6.27752,11.99094,4.070093,1.471324,0.00343,66.946039,4.203887
1230,dmag,291.65,4.35,1.07,4.85,6.27752,11.99094,4.065421,1.470176,0.003429,67.045977,4.205379
1231,dmag,291.75,4.323182,1.07,4.85,6.27752,11.99094,4.040357,1.463991,0.003428,67.485017,4.211906
1232,dmag,291.85,4.32,1.07,4.85,6.27752,11.99094,4.037383,1.463255,0.003426,67.55787,4.212985
1233,dmag,291.95,4.3,1.07,4.85,6.27752,11.99094,4.018692,1.458615,0.003425,67.895349,4.217968
1234,dmag,292.05,4.278571,1.07,4.85,6.27752,11.99094,3.998665,1.453614,0.003424,68.258765,4.223306
1235,dmag,292.15,4.274545,1.07,4.85,6.27752,11.99094,3.994902,1.452676,0.003423,68.346448,4.22459
1236,dmag,292.25,4.27,1.07,4.85,6.27752,11.99094,3.990654,1.451614,0.003422,68.442623,4.225996
1237,dmag,292.35,4.245,1.07,4.85,6.27752,11.99094,3.96729,1.445739,0.003421,68.869258,4.23221
1238,dmag,292.45,4.238929,1.07,4.85,6.27752,11.99094,3.961615,1.444307,0.003419,68.99149,4.233983
1239,dmag,292.55,4.215319,1.07,4.85,6.27752,11.99094,3.939551,1.438723,0.003418,69.401625,4.23991
1240,dmag,292.65,4.204,1.07,4.85,6.27752,11.99094,3.928972,1.436036,0.003417,69.612274,4.242941
1241,dmag,292.75,4.196923,1.07,4.85,6.27752,11.99094,3.922358,1.43435,0.003416,69.753482,4.244967
1242,dmag,292.85,4.195,1.07,4.85,6.27752,11.99094,3.920561,1.433891,0.003415,69.809297,4.245767
1243,dmag,292.95,4.185,1.07,4.85,6.27752,11.99094,3.911215,1.431505,0.003414,70.0,4.248495
1244,dmag,293.05,4.17,1.07,4.85,6.27752,11.99094,3.897196,1.427916,0.003412,70.275779,4.252427
1245,dmag,293.15,4.17,1.07,4.85,6.27752,11.99094,3.897196,1.427916,0.003411,70.29976,4.252768
1246,dmag,293.25,4.146207,1.07,4.85,6.27752,11.99094,3.87496,1.422192,0.00341,70.727295,4.258832
1247,dmag,293.35,4.148462,1.07,4.85,6.27752,11.99094,3.877067,1.422737,0.003409,70.712961,4.258629
1248,dmag,293.45,4.12,1.07,4.85,6.27752,11.99094,3.850467,1.41585,0.003408,71.225728,4.265854
1249,dmag,293.55,4.110625,1.07,4.85,6.27752,11.99094,3.841706,1.413574,0.003407,71.412498,4.268473
1250,dmag,293.65,4.1025,1.07,4.85,6.27752,11.99094,3.834112,1.411593,0.003405,71.578306,4.270792
1251,dmag,293.75,4.080769,1.07,4.85,6.27752,11.99094,3.813803,1.406285,0.003404,71.983977,4.276444
1252,dmag,293.85,4.065,1.07,4.85,6.27752,11.99094,3.799065,1.402411,0.003403,72.287823,4.280656
1253,dmag,293.95,4.05,1.07,4.85,6.27752,11.99094,3.785047,1.398717,0.003402,72.580247,4.284693
1254,dmag,294.05,4.0375,1.07,4.85,6.27752,11.99094,3.773364,1.395623,0.003401,72.829721,4.288124
1255,dmag,294.15,4.041875,1.07,4.85,6.27752,11.99094,3.777453,1.396706,0.0034,72.77563,4.287381
1256,dmag,294.25,4.03,1.07,4.85,6.27752,11.99094,3.766355,1.393766,0.003398,73.014888,4.290663
1257,dmag,294.35,4.03,1.07,4.85,6.27752,11.99094,3.766355,1.393766,0.003397,73.039702,4.291003
1258,dmag,294.45,4.011892,1.07,4.85,6.27752,11.99094,3.749432,1.389259,0.003396,73.394301,4.295846
1259,dmag,294.55,4.0,1.07,4.85,6.27752,11.99094,3.738318,1.386294,0.003395,73.6375,4.299154
1260,dmag,294.65,3.990811,1.07,4.85,6.27752,11.99094,3.72973,1.383993,0.003394,73.832114,4.301794
1261,dmag,294.75,3.968684,1.07,4.85,6.27752,11.99094,3.709051,1.378431,0.003393,74.268948,4.307693
1262,dmag,294.85,3.96,1.07,4.85,6.27752,11.99094,3.700935,1.376244,0.003392,74.457071,4.310223
1263,dmag,294.95,3.94,1.07,4.85,6.27752,11.99094,3.682243,1.371181,0.00339,74.860406,4.315625
1264,dmag,295.05,3.939286,1.07,4.85,6.27752,11.99094,3.681575,1.370999,0.003389,74.899365,4.316145
1265,dmag,295.15,3.931579,1.07,4.85,6.27752,11.99094,3.674373,1.36904,0.003388,75.07162,4.318443
1266,dmag,295.25,3.917333,1.07,4.85,6.27752,11.99094,3.661059,1.365408,0.003387,75.37015,4.322411
1267,dmag,295.35,3.902727,1.07,4.85,6.27752,11.99094,3.647409,1.361675,0.003386,75.677848,4.326485
1268,dmag,295.45,3.9,1.07,4.85,6.27752,11.99094,3.64486,1.360977,0.003385,75.75641,4.327523
1269,dmag,295.55,3.880885,1.07,4.85,6.27752,11.99094,3.626995,1.356063,0.003384,76.155311,4.332775
1270,dmag,295.65,3.872462,1.07,4.85,6.27752,11.99094,3.619123,1.35389,0.003382,76.346788,4.335286
1271,dmag,295.75,3.87,1.07,4.85,6.27752,11.99094,3.616822,1.353255,0.003381,76.421189,4.33626
1272,dmag,295.85,3.87,1.07,4.85,6.27752,11.99094,3.616822,1.353255,0.00338,76.447028,4.336598
1273,dmag,295.95,3.86,1.07,4.85,6.27752,11.99094,3.607477,1.350664,0.003379,76.670984,4.339523
1274,dmag,296.05,3.841333,1.07,4.85,6.27752,11.99094,3.590031,1.345819,0.003378,77.069594,4.344709
1275,dmag,296.15,3.842308,1.07,4.85,6.27752,11.99094,3.590942,1.346073,0.003377,77.076076,4.344793
1276,dmag,296.25,3.84,1.07,4.85,6.27752,11.99094,3.588785,1.345469,0.003376,77.148438,4.345731
1277,dmag,296.35,3.82,1.07,4.85,6.27752,11.99094,3.570093,1.34025,0.003374,77.578534,4.351291
1278,dmag,296.45,3.82,1.07,4.85,6.27752,11.99094,3.570093,1.34025,0.003373,77.604712,4.351628
1279,dmag,296.55,3.810667,1.07,4.85,6.27752,11.99094,3.561371,1.337804,0.003372,77.821029,4.354412
1280,dmag,296.65,3.812778,1.07,4.85,6.27752,11.99094,3.563344,1.338357,0.003371,77.804167,4.354195
1281,dmag,296.75,3.814444,1.07,4.85,6.27752,11.99094,3.564901,1.338794,0.00337,77.796388,4.354095
1282,dmag,296.85,3.782,1.07,4.85,6.27752,11.99094,3.534579,1.330248,0.003369,78.490217,4.362974
1283,dmag,296.95,3.776154,1.07,4.85,6.27752,11.99094,3.529116,1.328703,0.003368,78.638216,4.364858
1284,dmag,297.05,3.780769,1.07,4.85,6.27752,11.99094,3.533429,1.329922,0.003366,78.568667,4.363973
1285,dmag,297.15,3.751364,1.07,4.85,6.27752,11.99094,3.505947,1.322119,0.003365,79.211196,4.372118
1286,dmag,297.25,3.749545,1.07,4.85,6.27752,11.99094,3.504248,1.321633,0.003364,79.276276,4.372939
1287,dmag,297.35,3.729,1.07,4.85,6.27752,11.99094,3.485047,1.31614,0.003363,79.739877,4.37877
1288,dmag,297.45,3.72,1.07,4.85,6.27752,11.99094,3.476636,1.313724,0.003362,79.959677,4.381522
1289,dmag,297.55,3.72,1.07,4.85,6.27752,11.99094,3.476636,1.313724,0.003361,79.986559,4.381859
1290,dmag,297.65,3.707407,1.07,4.85,6.27752,11.99094,3.464867,1.310329,0.00336,80.285215,4.385585
1291,dmag,297.75,3.7,1.07,4.85,6.27752,11.99094,3.457944,1.308333,0.003359,80.472973,4.387921
1292,dmag,297.85,3.677857,1.07,4.85,6.27752,11.99094,3.43725,1.302326,0.003357,80.984657,4.39426
1293,dmag,297.95,3.678889,1.07,4.85,6.27752,11.99094,3.438214,1.302607,0.003356,80.989127,4.394315
1294,dmag,298.05,3.6605,1.07,4.85,6.27752,11.99094,3.421028,1.2976,0.003355,81.423303,4.399662
1295,dmag,298.15,3.66,1.07,4.85,6.27752,11.99094,3.420561,1.297463,0.003354,81.461749,4.400134
1296,dmag,298.25,3.64,1.07,4.85,6.27752,11.99094,3.401869,1.291984,0.003353,81.936813,4.405948
1297,dmag,298.35,3.636667,1.07,4.85,6.27752,11.99094,3.398754,1.291064,0.003352,82.039413,4.4072
1298,dmag,298.45,3.63,1.07,4.85,6.27752,11.99094,3.392523,1.289233,0.003351,82.217631,4.40937
1299,dmag,298.55,3.61,1.07,4.85,6.27752,11.99094,3.373832,1.283708,0.00335,82.700831,4.41523
1300,dmag,298.65,3.61,1.07,4.85,6.27752,11.99094,3.373832,1.283708,0.003348,82.728532,4.415565
1301,dmag,298.75,3.603333,1.07,4.85,6.27752,11.99094,3.367601,1.281858,0.003347,82.909343,4.417748
1302,dmag,298.85,3.6,1.07,4.85,6.27752,11.99094,3.364486,1.280934,0.003346,83.013889,4.419008
1303,dmag,298.95,3.585294,1.07,4.85,6.27752,11.99094,3.350742,1.276837,0.003345,83.382281,4.423436
1304,dmag,299.05,3.58,1.07,4.85,6.27752,11.99094,3.345794,1.275363,0.003344,83.53352,4.425248
1305,dmag,299.15,3.58,1.07,4.85,6.27752,11.99094,3.345794,1.275363,0.003343,83.561453,4.425582
1306,dmag,299.35,3.55,1.07,4.85,6.27752,11.99094,3.317757,1.266948,0.003341,84.323944,4.434666
1307,dmag,299.45,3.540294,1.07,4.85,6.27752,11.99094,3.308686,1.26421,0.003339,84.583368,4.437738
1308,dmag,299.55,3.54,1.07,4.85,6.27752,11.99094,3.308411,1.264127,0.003338,84.618644,4.438155
1309,dmag,299.65,3.52,1.07,4.85,6.27752,11.99094,3.28972,1.258461,0.003337,85.127841,4.444154
1310,dmag,299.75,3.52,1.07,4.85,6.27752,11.99094,3.28972,1.258461,0.003336,85.15625,4.444488
