,compound,T,Nu,rho,w_mass,w_vol,w,C_but,C_comp,V,ln_Nu,T_1,D,ln_D,D_comp,ln_D_comp,D_but,ln_D_but
130,butanol,299.65,2.7375,0.82668,100.0,100.0,100.0,11.153265,0.0,3.311439,1.007044,0.003337,109.461187,4.69557,2.6934924118459427e-10,-22.035012284015572,2.6934924118459427e-10,-22.035012284015572
131,butanol,299.75,2.73625,0.82668,100.0,100.0,100.0,11.153265,0.0,3.309926,1.006582,0.003336,109.547739,4.69636,2.695622169045398e-10,-22.03422189172446,2.695622169045398e-10,-22.03422189172446
132,butanol,299.85,2.73,0.82668,100.0,100.0,100.0,11.153265,0.0,3.302366,1.004302,0.003335,109.835165,4.698981,2.7026948141658144e-10,-22.0316015753595,2.7026948141658144e-10,-22.0316015753595
133,butanol,299.95,2.706667,0.82668,100.0,100.0,100.0,11.153265,0.0,3.274141,0.995716,0.003334,110.818966,4.707898,2.726902690761322e-10,-22.022684510336227,2.726902690761322e-10,-22.022684510336227
134,butanol,300.05,2.697273,0.82668,100.0,100.0,100.0,11.153265,0.0,3.262777,0.992232,0.003333,111.241995,4.711708,2.737312169705134e-10,-22.018874450958215,2.737312169705134e-10,-22.018874450958215
135,butanol,300.15,2.704167,0.82668,100.0,100.0,100.0,11.153265,0.0,3.271117,0.994792,0.003332,110.995378,4.709489,2.7312436290137696e-10,-22.02109388270795,2.7312436290137696e-10,-22.02109388270795
136,butanol,300.25,2.68,0.82668,100.0,100.0,100.0,11.153265,0.0,3.241883,0.985817,0.003331,112.033582,4.718799,2.756790885508015e-10,-22.011783649339822,2.756790885508015e-10,-22.011783649339822
137,butanol,300.35,2.673125,0.82668,100.0,100.0,100.0,11.153265,0.0,3.233567,0.983244,0.003329,112.35913,4.7217,2.7648015920631033e-10,-22.008882054480015,2.7648015920631033e-10,-22.008882054480015
138,butanol,300.45,2.664,0.82668,100.0,100.0,100.0,11.153265,0.0,3.222529,0.979813,0.003328,112.781532,4.725453,2.775195547449656e-10,-22.005129717675356,2.775195547449656e-10,-22.005129717675356
139,butanol,300.55,2.670833,0.82668,100.0,100.0,100.0,11.153265,0.0,3.230795,0.982376,0.003327,112.530421,4.723224,2.7690168651608274e-10,-22.007358595065657,2.7690168651608274e-10,-22.007358595065657
140,butanol,300.65,2.653714,0.82668,100.0,100.0,100.0,11.153265,0.0,3.210086,0.975953,0.003326,113.294035,4.729987,2.787806939123918e-10,-22.000595686525983,2.787806939123918e-10,-22.000595686525983
141,butanol,300.75,2.637,0.82668,100.0,100.0,100.0,11.153265,0.0,3.189868,0.969636,0.003325,114.050057,4.736637,2.8064099303270726e-10,-21.99394486829351,2.8064099303270726e-10,-21.99394486829351
142,butanol,300.85,2.64,0.82668,100.0,100.0,100.0,11.153265,0.0,3.193497,0.970775,0.003324,113.958333,4.735833,2.8041529048843537e-10,-21.994749431269014,2.8041529048843537e-10,-21.994749431269014
143,butanol,300.95,2.64,0.82668,100.0,100.0,100.0,11.153265,0.0,3.193497,0.970779,0.003323,113.996212,4.736165,2.805084981635187e-10,-21.994417094941593,2.805084981635187e-10,-21.994417094941593
144,butanol,301.05,2.64,0.82668,100.0,100.0,100.0,11.153265,0.0,3.193497,0.970779,0.003322,114.034091,4.736497,2.8060170583860216e-10,-21.994084869024917,2.8060170583860216e-10,-21.994084869024917
145,butanol,301.15,2.62,0.82668,100.0,100.0,100.0,11.153265,0.0,3.169304,0.963174,0.003321,114.942748,4.744434,2.8283762277714876e-10,-21.986148154060423,2.8283762277714876e-10,-21.986148154060423
146,butanol,301.25,2.615789,0.82668,100.0,100.0,100.0,11.153265,0.0,3.16421,0.961564,0.00332,115.165996,4.746375,2.8338701628393965e-10,-21.98420760382189,2.8338701628393965e-10,-21.98420760382189
147,butanol,301.35,2.60875,0.82668,100.0,100.0,100.0,11.153265,0.0,3.155695,0.958867,0.003318,115.515093,4.749401,2.842459830189057e-10,-21.981181115257368,2.842459830189057e-10,-21.981181115257368
148,butanol,301.45,2.608333,0.82668,100.0,100.0,100.0,11.153265,0.0,3.155191,0.958706,0.003317,115.571885,4.749893,2.843857653385478e-10,-21.980689470804307,2.843857653385478e-10,-21.980689470804307
149,butanol,301.55,2.61,0.82668,100.0,100.0,100.0,11.153265,0.0,3.157207,0.95935,0.003316,115.536398,4.749586,2.8429840794061717e-10,-21.980996697214756,2.8429840794061717e-10,-21.980996697214756
150,butanol,301.65,2.61,0.82668,100.0,100.0,100.0,11.153265,0.0,3.157207,0.95935,0.003315,115.574713,4.749917,2.8439268696828765e-10,-21.98066513222498,2.8439268696828765e-10,-21.98066513222498
151,butanol,301.75,2.61,0.82668,100.0,100.0,100.0,11.153265,0.0,3.157207,0.95935,0.003314,115.613027,4.750249,2.844869659959583e-10,-21.98033367713411,2.844869659959583e-10,-21.98033367713411
152,butanol,301.85,2.61,0.82668,100.0,100.0,100.0,11.153265,0.0,3.157207,0.95935,0.003313,115.651341,4.75058,2.845812450236289e-10,-21.980002331869315,2.845812450236289e-10,-21.980002331869315
153,butanol,301.95,2.6,0.82668,100.0,100.0,100.0,11.153265,0.0,3.145111,0.955504,0.003312,116.134615,4.75475,2.857704299130352e-10,-21.975832320050674,2.857704299130352e-10,-21.975832320050674
154,butanol,302.05,2.582632,0.82668,100.0,100.0,100.0,11.153265,0.0,3.124101,0.948807,0.003311,116.954351,4.761784,2.877874919989034e-10,-21.96879878316016,2.877874919989034e-10,-21.96879878316016
155,butanol,302.15,2.584167,0.82668,100.0,100.0,100.0,11.153265,0.0,3.125958,0.949401,0.00331,116.923573,4.76152,2.877117671955148e-10,-21.96906194528458,2.877117671955148e-10,-21.96906194528458
156,butanol,302.25,2.58625,0.82668,100.0,100.0,100.0,11.153265,0.0,3.128478,0.950207,0.003309,116.868052,4.761046,2.875751851369945e-10,-21.969536776359863,2.875751851369945e-10,-21.969536776359863
157,butanol,302.35,2.559375,0.82668,100.0,100.0,100.0,11.153265,0.0,3.095968,0.93976,0.003307,118.13431,4.771822,2.906910440333176e-10,-21.958760117117222,2.906910440333176e-10,-21.958760117117222
158,butanol,302.45,2.55,0.82668,100.0,100.0,100.0,11.153265,0.0,3.084628,0.936093,0.003306,118.607843,4.775823,2.9185625846470295e-10,-21.95475970039456,2.9185625846470295e-10,-21.95475970039456
159,butanol,302.55,2.549762,0.82668,100.0,100.0,100.0,11.153265,0.0,3.08434,0.935999,0.003305,118.658138,4.776247,2.919800072897834e-10,-21.954335784189993,2.919800072897834e-10,-21.954335784189993
160,butanol,302.65,2.541892,0.82668,100.0,100.0,100.0,11.153265,0.0,3.07482,0.932901,0.003304,119.064859,4.779668,2.9298081728469696e-10,-21.950913979072837,2.9298081728469696e-10,-21.950913979072837
161,butanol,302.75,2.53,0.82668,100.0,100.0,100.0,11.153265,0.0,3.060435,0.928218,0.003303,119.664032,4.784688,2.9445520311132537e-10,-21.945894236083376,2.9445520311132537e-10,-21.945894236083376
162,butanol,302.95,2.501875,0.82668,100.0,100.0,100.0,11.153265,0.0,3.026413,0.917036,0.003301,121.089183,4.796527,2.979620486219709e-10,-21.934054991150852,2.979620486219709e-10,-21.934054991150852
163,butanol,303.05,2.5,0.82668,100.0,100.0,100.0,11.153265,0.0,3.024145,0.916291,0.0033,121.22,4.797607,2.982839474633255e-10,-21.93297523925401,2.982839474633255e-10,-21.93297523925401
164,butanol,303.15,2.5,0.82668,100.0,100.0,100.0,11.153265,0.0,3.024145,0.916291,0.003299,121.26,4.797937,2.9838237476821354e-10,-21.932645315133563,2.9838237476821354e-10,-21.932645315133563
165,butanol,303.25,2.497778,0.82668,100.0,100.0,100.0,11.153265,0.0,3.021457,0.9154,0.003298,121.407918,4.799156,2.9874632780925854e-10,-21.931426304610227,2.9874632780925854e-10,-21.931426304610227
166,butanol,303.35,2.491875,0.82668,100.0,100.0,100.0,11.153265,0.0,3.014316,0.913034,0.003297,121.735641,4.801852,2.995527758996637e-10,-21.928730500542326,2.995527758996637e-10,-21.928730500542326
167,butanol,303.45,2.49,0.82668,100.0,100.0,100.0,11.153265,0.0,3.012048,0.912283,0.003295,121.86747,4.802934,2.998771653442548e-10,-21.9276481739719,2.998771653442548e-10,-21.9276481739719
168,butanol,303.55,2.487073,0.82668,100.0,100.0,100.0,11.153265,0.0,3.008508,0.911103,0.003294,122.051093,4.80444,3.0032902531184837e-10,-21.926142491224887,3.0032902531184837e-10,-21.926142491224887
169,butanol,303.65,2.48,0.82668,100.0,100.0,100.0,11.153265,0.0,2.999952,0.90825,0.003293,122.439516,4.807617,3.0128478960953017e-10,-21.922965153610456,3.0128478960953017e-10,-21.922965153610456
170,butanol,303.75,2.47,0.82668,100.0,100.0,100.0,11.153265,0.0,2.987855,0.904218,0.003292,122.975709,4.811987,3.026041888639089e-10,-21.918595471762277,3.026041888639089e-10,-21.918595471762277
171,butanol,303.95,2.4475,0.82668,100.0,100.0,100.0,11.153265,0.0,2.960638,0.895053,0.00329,124.187947,4.821796,3.0558712278582045e-10,-21.908786197004947,3.0558712278582045e-10,-21.908786197004947
172,butanol,304.05,2.4575,0.82668,100.0,100.0,100.0,11.153265,0.0,2.972734,0.899138,0.003289,123.723296,4.818048,3.0444376450885686e-10,-21.912534727250215,3.0444376450885686e-10,-21.912534727250215
173,butanol,304.15,2.46,0.82668,100.0,100.0,100.0,11.153265,0.0,2.975758,0.900151,0.003288,123.638211,4.81736,3.04234398188104e-10,-21.913222664954706,3.04234398188104e-10,-21.913222664954706
174,butanol,304.25,2.465,0.82668,100.0,100.0,100.0,11.153265,0.0,2.981807,0.902184,0.003287,123.427992,4.815658,3.037171147281769e-10,-21.914924391404167,3.037171147281769e-10,-21.914924391404167
175,butanol,304.35,2.44,0.82668,100.0,100.0,100.0,11.153265,0.0,2.951565,0.891998,0.003286,124.733607,4.82618,3.0692981806031814e-10,-21.904402000142326,3.0692981806031814e-10,-21.904402000142326
176,butanol,304.45,2.43,0.82668,100.0,100.0,100.0,11.153265,0.0,2.939469,0.887891,0.003285,125.288066,4.830616,3.082941663906981e-10,-21.899966703075023,3.082941663906981e-10,-21.899966703075023
177,butanol,304.55,2.427333,0.82668,100.0,100.0,100.0,11.153265,0.0,2.936243,0.886786,0.003284,125.466905,4.832042,3.087342744450871e-10,-21.898540162254868,3.087342744450871e-10,-21.898540162254868
178,butanol,304.65,2.43,0.82668,100.0,100.0,100.0,11.153265,0.0,2.939469,0.887886,0.003282,125.37037,4.831272,3.0849669170939785e-10,-21.899309996435104,3.0849669170939785e-10,-21.899309996435104
179,butanol,304.75,2.4185,0.82668,100.0,100.0,100.0,11.153265,0.0,2.925558,0.88313,0.003281,126.007856,4.836344,3.100653417887356e-10,-21.89423806069667,3.100653417887356e-10,-21.89423806069667
180,butanol,304.85,2.406667,0.82668,100.0,100.0,100.0,11.153265,0.0,2.911243,0.878241,0.00328,126.668975,4.841577,3.116921025543946e-10,-21.889005266164094,3.116921025543946e-10,-21.889005266164094
181,butanol,304.95,2.409231,0.82668,100.0,100.0,100.0,11.153265,0.0,2.914345,0.879307,0.003279,126.57567,4.84084,3.1146252295462637e-10,-21.889742096481186,3.1146252295462637e-10,-21.889742096481186
182,butanol,305.05,2.381818,0.82668,100.0,100.0,100.0,11.153265,0.0,2.881185,0.867861,0.003278,128.074427,4.852612,3.151505421080526e-10,-21.877970679812087,3.151505421080526e-10,-21.877970679812087
183,butanol,305.15,2.38,0.82668,100.0,100.0,100.0,11.153265,0.0,2.878986,0.8671,0.003277,128.214286,4.853703,3.1549466477518395e-10,-21.876879344470026,3.1549466477518395e-10,-21.876879344470026
184,butanol,305.25,2.373529,0.82668,100.0,100.0,100.0,11.153265,0.0,2.871159,0.864376,0.003276,128.605948,4.856753,3.1645847614550235e-10,-21.87382907996403,3.1645847614550235e-10,-21.87382907996403
185,butanol,305.35,2.370435,0.82668,100.0,100.0,100.0,11.153265,0.0,2.867415,0.863073,0.003275,128.816031,4.858385,3.169753394163427e-10,-21.872197138716647,3.169753394163427e-10,-21.872197138716647
186,butanol,305.55,2.37,0.82668,100.0,100.0,100.0,11.153265,0.0,2.866889,0.86289,0.003273,128.924051,4.859223,3.172411709762948e-10,-21.871358839583262,3.172411709762948e-10,-21.871358839583262
187,butanol,305.65,2.37,0.82668,100.0,100.0,100.0,11.153265,0.0,2.866889,0.86289,0.003272,128.966245,4.859551,3.173449972472737e-10,-21.871031614449453,3.173449972472737e-10,-21.871031614449453
188,butanol,305.75,2.362381,0.82668,100.0,100.0,100.0,11.153265,0.0,2.857673,0.859662,0.003271,129.424511,4.863098,3.1847263914595443e-10,-21.86748454995663,3.1847263914595443e-10,-21.86748454995663
189,butanol,305.85,2.36,0.82668,100.0,100.0,100.0,11.153265,0.0,2.854793,0.858653,0.00327,129.597458,4.864433,3.1889821186460985e-10,-21.866149149126095,3.1889821186460985e-10,-21.866149149126095
190,butanol,305.95,2.356667,0.82668,100.0,100.0,100.0,11.153265,0.0,2.85076,0.85724,0.003269,129.823197,4.866173,3.1945363866116827e-10,-21.864408958551678,3.1945363866116827e-10,-21.864408958551678
191,butanol,306.05,2.35,0.82668,100.0,100.0,100.0,11.153265,0.0,2.842696,0.854415,0.003267,130.234043,4.869333,3.2046464532975303e-10,-21.861249156636138,3.2046464532975303e-10,-21.861249156636138
192,butanol,306.15,2.35,0.82668,100.0,100.0,100.0,11.153265,0.0,2.842696,0.854415,0.003266,130.276596,4.86966,3.205693552285701e-10,-21.860922466009253,3.205693552285701e-10,-21.860922466009253
193,butanol,306.25,2.35,0.82668,100.0,100.0,100.0,11.153265,0.0,2.842696,0.854415,0.003265,130.319149,4.869986,3.206740651273872e-10,-21.86059588207428,3.206740651273872e-10,-21.86059588207428
194,butanol,306.35,2.344444,0.82668,100.0,100.0,100.0,11.153265,0.0,2.835976,0.852044,0.003264,130.670616,4.87268,3.2153897525877357e-10,-21.85790235017781,3.2153897525877357e-10,-21.85790235017781
195,butanol,306.55,2.31566,0.82668,100.0,100.0,100.0,11.153265,0.0,2.801157,0.839693,0.003262,132.381243,4.885686,3.257482781738341e-10,-21.844896185666393,3.257482781738341e-10,-21.844896185666393
196,butanol,306.65,2.310303,0.82668,100.0,100.0,100.0,11.153265,0.0,2.794676,0.837378,0.003261,132.731506,4.888328,3.2661011395398815e-10,-21.84225396846815,3.2661011395398815e-10,-21.84225396846815
197,butanol,306.75,2.31,0.82668,100.0,100.0,100.0,11.153265,0.0,2.79431,0.837248,0.00326,132.792208,4.888786,3.2675947807812166e-10,-21.84179675671983,3.2675947807812166e-10,-21.84179675671983
198,butanol,306.95,2.31,0.82668,100.0,100.0,100.0,11.153265,0.0,2.79431,0.837248,0.003258,132.878788,4.889437,3.26972524192598e-10,-21.841144972437345,3.26972524192598e-10,-21.841144972437345
199,butanol,307.05,2.293333,0.82668,100.0,100.0,100.0,11.153265,0.0,2.774149,0.830001,0.003257,133.888081,4.897004,3.294561230955651e-10,-21.833577932930034,3.294561230955651e-10,-21.833577932930034
200,butanol,307.15,2.2925,0.82668,100.0,100.0,100.0,11.153265,0.0,2.773141,0.829639,0.003256,133.980371,4.897693,3.296831700804108e-10,-21.832889013315697,3.296831700804108e-10,-21.832889013315697
201,butanol,307.25,2.298,0.82668,100.0,100.0,100.0,11.153265,0.0,2.779794,0.83203,0.003255,133.70322,4.895623,3.2900119045759877e-10,-21.83495974675757,3.2900119045759877e-10,-21.83495974675757
202,butanol,307.35,2.2975,0.82668,100.0,100.0,100.0,11.153265,0.0,2.779189,0.831813,0.003254,133.775843,4.896166,3.2917989289827307e-10,-21.834416727671837,3.2917989289827307e-10,-21.834416727671837
203,butanol,307.45,2.29,0.82668,100.0,100.0,100.0,11.153265,0.0,2.770117,0.828552,0.003253,134.257642,4.899761,3.3036544637380017e-10,-21.83082166094382,3.3036544637380017e-10,-21.83082166094382
204,butanol,307.55,2.289286,0.82668,100.0,100.0,100.0,11.153265,0.0,2.769253,0.828239,0.003252,134.343214,4.900398,3.305759701750776e-10,-21.830184618679176,3.305759701750776e-10,-21.830184618679176
205,butanol,307.65,2.287692,0.82668,100.0,100.0,100.0,11.153265,0.0,2.767325,0.827542,0.00325,134.480498,4.901419,3.3091386809082814e-10,-21.82916299166212,3.3091386809082814e-10,-21.82916299166212
206,butanol,307.75,2.286667,0.82668,100.0,100.0,100.0,11.153265,0.0,2.766084,0.827093,0.003249,134.584548,4.902193,3.3116981046329134e-10,-21.828389849554853,3.3116981046329134e-10,-21.828389849554853
207,butanol,307.85,2.265714,0.82668,100.0,100.0,100.0,11.153265,0.0,2.740739,0.817882,0.003248,135.873266,4.911723,3.3434102682195693e-10,-21.818859605467907,3.3434102682195693e-10,-21.818859605467907
208,butanol,307.95,2.268,0.82668,100.0,100.0,100.0,11.153265,0.0,2.743504,0.818889,0.003247,135.780423,4.911039,3.3411252800136837e-10,-21.8195432695096,3.3411252800136837e-10,-21.8195432695096
209,butanol,308.05,2.277143,0.82668,100.0,100.0,100.0,11.153265,0.0,2.754564,0.822917,0.003246,135.279172,4.907341,3.3287908654367495e-10,-21.82324179535858,3.3287908654367495e-10,-21.82324179535858
210,butanol,308.15,2.24,0.82668,100.0,100.0,100.0,11.153265,0.0,2.709634,0.806463,0.003245,137.566964,4.924111,3.3850863840693916e-10,-21.806471504235844,3.3850863840693916e-10,-21.806471504235844
211,butanol,308.25,2.24125,0.82668,100.0,100.0,100.0,11.153265,0.0,2.711146,0.807023,0.003244,137.534858,4.923877,3.384296344868998e-10,-21.8067049196699,3.384296344868998e-10,-21.8067049196699
212,butanol,308.35,2.231538,0.82668,100.0,100.0,100.0,11.153265,0.0,2.699398,0.802688,0.003243,138.178214,4.928544,3.400128012859222e-10,-21.802037848186167,3.400128012859222e-10,-21.802037848186167
213,butanol,308.45,2.228889,0.82668,100.0,100.0,100.0,11.153265,0.0,2.696193,0.801502,0.003242,138.387338,4.930057,3.405273007396081e-10,-21.800525815169518,3.405273007396081e-10,-21.800525815169518
214,butanol,308.55,2.227778,0.82668,100.0,100.0,100.0,11.153265,0.0,2.694849,0.801003,0.003241,138.501247,4.930879,3.4080757736202834e-10,-21.79970308717705,3.4080757736202834e-10,-21.79970308717705
215,butanol,308.65,2.228929,0.82668,100.0,100.0,100.0,11.153265,0.0,2.696241,0.80152,0.00324,138.474603,4.930687,3.4074198475709397e-10,-21.79989556798485,3.4074198475709397e-10,-21.79989556798485
216,butanol,308.75,2.21,0.82668,100.0,100.0,100.0,11.153265,0.0,2.673344,0.792982,0.003239,139.705882,4.939539,3.4377183692527833e-10,-21.791042943364623,3.4377183692527833e-10,-21.791042943364623
217,butanol,308.85,2.209333,0.82668,100.0,100.0,100.0,11.153265,0.0,2.672538,0.792681,0.003238,139.793301,4.940165,3.439869987308773e-10,-21.79041725365636,3.439869987308773e-10,-21.79041725365636
218,butanol,308.95,2.21875,0.82668,100.0,100.0,100.0,11.153265,0.0,2.683928,0.796942,0.003237,139.24507,4.936235,3.42637925016025e-10,-21.79434683851175,3.42637925016025e-10,-21.79434683851175
219,butanol,309.05,2.211579,0.82668,100.0,100.0,100.0,11.153265,0.0,2.675254,0.793697,0.003236,139.74179,4.939796,3.4386018513990487e-10,-21.79078597972047,3.4386018513990487e-10,-21.79078597972047
220,butanol,309.15,2.204615,0.82668,100.0,100.0,100.0,11.153265,0.0,2.66683,0.790546,0.003235,140.228542,4.943274,3.450579954566878e-10,-21.78730861025187,3.450579954566878e-10,-21.78730861025187
221,butanol,309.25,2.200698,0.82668,100.0,100.0,100.0,11.153265,0.0,2.662091,0.788769,0.003234,140.523618,4.945376,3.4578397440992176e-10,-21.785206887275745,3.4578397440992176e-10,-21.785206887275745
222,butanol,309.35,2.2,0.82668,100.0,100.0,100.0,11.153265,0.0,2.661247,0.788457,0.003233,140.613636,4.946016,3.460055314446301e-10,-21.784566354164422,3.460055314446301e-10,-21.784566354164422
223,butanol,309.55,2.195,0.82668,100.0,100.0,100.0,11.153265,0.0,2.655199,0.786179,0.00323,141.025057,4.948938,3.4701790692602583e-10,-21.781644732339043,3.4701790692602583e-10,-21.781644732339043
224,butanol,309.65,2.2,0.82668,100.0,100.0,100.0,11.153265,0.0,2.661247,0.788457,0.003229,140.75,4.946985,3.4634107907493034e-10,-21.78359704875735,3.4634107907493034e-10,-21.78359704875735
225,butanol,309.75,2.193333,0.82668,100.0,100.0,100.0,11.153265,0.0,2.653183,0.78542,0.003228,141.223404,4.950343,3.4750602951173717e-10,-21.780239099961317,3.4750602951173717e-10,-21.780239099961317
226,butanol,309.95,2.185,0.82668,100.0,100.0,100.0,11.153265,0.0,2.643103,0.781608,0.003226,141.853547,4.954795,3.4905655778101026e-10,-21.775787150176775,3.4905655778101026e-10,-21.775787150176775
227,butanol,310.05,2.186667,0.82668,100.0,100.0,100.0,11.153265,0.0,2.645119,0.782372,0.003225,141.791159,4.954355,3.489029866064324e-10,-21.776227207708164,3.489029866064324e-10,-21.776227207708164
228,butanol,310.15,2.17,0.82668,100.0,100.0,100.0,11.153265,0.0,2.624958,0.774727,0.003224,142.926267,4.962329,3.516961821548147e-10,-21.76825343191039,3.516961821548147e-10,-21.76825343191039
229,butanol,310.25,2.17,0.82668,100.0,100.0,100.0,11.153265,0.0,2.624958,0.774727,0.003223,142.97235,4.962651,3.5180957766735857e-10,-21.767931059244802,3.5180957766735857e-10,-21.767931059244802
