,x,Temperature,rho,w_mass,w_vol,D,Viscosity,E,D0,compound
80,39.78587350349757,34,1.0199999999999998,19.819999999999997,28.880571428571436,122713.97711294674,2.504666666666667,18805.74734677237,193058242.18448386,dmag
81,39.78587350349757,36,1.02,19.82,28.880571428571436,127657.20778507032,2.4224162742019892,18805.747346772365,193058242.18448386,dmag
82,39.78587350349757,38,1.02,19.82,28.880571428571432,133688.3831597525,2.32775,18805.747346772365,193058242.18448386,dmag
83,39.78587350349757,40,1.0199999999999998,19.819999999999997,28.880571428571432,138373.5254827712,2.2599999999999993,18805.747346772372,193058242.1844838,dmag
84,0.0,14,1.7199999999999995,0.0,0.0,886.2188169564109,324.877307951682,59372.5934995717,58053559827657.89,ocm
85,0.0,16,1.7200000000000002,0.0,0.0,995.4794244636101,290.1260962511643,59372.59349957169,58053559827657.89,ocm
86,0.0,18,1.72,0.0,0.0,1311.2715823949038,222.68637552306086,59372.593499571696,58053559827657.89,ocm
87,0.0,20,1.72,0.0,0.0,1498.0182699398117,196.26381609954637,59372.59349957169,58053559827657.89,ocm
88,0.0,22,1.7199999999999995,0.0,0.0,1852.4417023843787,159.69405511250832,59372.59349957171,58053559827657.9,ocm
89,0.0,24,1.7199999999999995,0.0,0.0,2154.3390383030155,138.5501793524939,59372.59349957168,58053559827657.88,ocm
90,0.0,26,1.7199999999999995,0.0,0.0,2560.2845809771607,117.18676220485187,59372.59349957168,58053559827657.88,ocm
91,0.0,28,1.72,0.0,0.0,2963.1943064827633,101.89593207655265,59372.5934995717,58053559827657.89,ocm
92,0.0,30,1.72,0.0,0.0,3429.9398681832713,88.46563347875802,59372.593499571696,58053559827657.89,ocm
93,0.0,32,1.72,0.0,0.0,3993.8239974117846,76.63749140380473,59372.593499571696,58053559827657.9,ocm
94,0.0,34,1.72,0.0,0.0,4505.115815019071,68.31171679197995,59372.593499571696,58053559827657.89,ocm
95,0.0,36,1.72,0.0,0.0,5160.97132630481,60.0820439907282,59372.593499571696,58053559827657.9,ocm
96,0.0,38,1.7199999999999998,0.0,0.0,5764.038653997476,54.01333333333332,59372.593499571696,58053559827657.89,ocm
97,0.0,40,1.7199999999999998,0.0,0.0,6380.65680042561,49.12027054223449,59372.593499571696,58053559827657.89,ocm
98,,14,,,,,,,,ocm
99,12.143251252861443,16,1.58,2.39,5.394571428571429,1591.8261029558623,181.95009421950598,52367.62704465405,4791470034128.69,ocm
100,12.143251252861443,18,1.58,2.39,5.394571428571429,1878.9646773163533,155.27302189752695,52367.62704465405,4791470034128.69,ocm
101,12.143251252861443,20,1.58,2.39,5.394571428571429,2208.8059905466907,132.96227788723147,52367.62704465405,4791470034128.69,ocm
102,12.143251252861441,22,1.5799999999999998,2.39,5.394571428571428,2613.7771760250994,113.20594177064766,52367.627044654066,4791470034128.69,ocm
103,12.143251252861441,24,1.5799999999999998,2.39,5.394571428571428,2989.159789319928,99.55713538897749,52367.62704465406,4791470034128.69,ocm
104,12.143251252861441,26,1.5799999999999998,2.39,5.394571428571428,3490.326847089318,85.97796911693969,52367.62704465406,4791470034128.69,ocm
105,12.143251252861441,28,1.5799999999999996,2.39,5.394571428571428,3994.7824715184756,75.48622448979593,52367.627044654066,4791470034128.689,ocm
106,12.143251252861441,30,1.5799999999999996,2.39,5.394571428571428,4395.7878526680015,70.69008928571427,52367.62704465406,4791470034128.689,ocm
107,12.143251252861443,32,1.58,2.39,5.394571428571429,5131.717802931971,59.53038194444444,52367.62704465405,4791470034128.69,ocm
108,12.143251252861441,34,1.5799999999999998,2.39,5.394571428571428,6015.954257282721,51.14971443030653,52367.62704465406,4791470034128.69,ocm
109,12.143251252861441,36,1.58,2.39,5.394571428571428,6804.281274760877,45.48894101731601,52367.62704465406,4791470034128.689,ocm
110,12.14325125286144,38,1.5799999999999996,2.39,5.394571428571428,7750.947399393754,40.20310907920711,52367.62704465406,4791470034128.689,ocm
111,12.143251252861441,40,1.5799999999999998,2.39,5.394571428571429,8444.992445975487,37.05439017903487,52367.62704465406,4791470034128.689,ocm
112,22.83053429467004,14,1.57,4.98,11.169428571428574,1834.5159463933824,157.06268357810416,52025.030106846985,5275514951246.829,ocm
113,22.83053429467004,16,1.57,4.98,11.169428571428572,2023.784801960023,143.40670318015586,52025.030106846985,5275514951246.829,ocm
114,22.830534294670038,18,1.5699999999999998,4.980000000000001,11.169428571428572,2456.4922361263575,118.83152122488812,52025.03010684698,5275514951246.829,ocm
115,22.830534294670038,20,1.5699999999999998,4.980000000000001,11.169428571428572,3068.6526990626726,96.08791761830123,52025.03010684698,5275514951246.829,ocm
116,22.83053429467004,22,1.57,4.98,11.169428571428574,3634.837811450028,81.28676470588236,52025.030106846985,5275514951246.829,ocm
117,22.83053429467004,24,1.57,4.980000000000001,11.169428571428572,3985.4987013740642,74.66411814793393,52025.03010684698,5275514951246.829,ocm
118,22.830534294670038,26,1.5699999999999998,4.980000000000001,11.169428571428574,4483.122004471942,66.82959297687856,52025.03010684698,5275514951246.829,ocm
119,22.830534294670038,28,1.5700000000000003,4.980000000000001,11.169428571428572,5092.111563939358,59.22587301777094,52025.03010684698,5275514951246.829,ocm
120,22.830534294670038,30,1.5699999999999998,4.980000000000001,11.169428571428572,5815.503957628778,52.21504267176742,52025.03010684698,5275514951246.829,ocm
121,22.830534294670038,32,1.5699999999999998,4.980000000000001,11.169428571428572,6631.465252490793,46.08201642036125,52025.03010684698,5275514951246.829,ocm
122,22.830534294670038,34,1.5699999999999998,4.980000000000001,11.169428571428572,7464.215241315108,41.18547190904334,52025.03010684698,5275514951246.829,ocm
123,22.830534294670038,36,1.5699999999999998,4.980000000000001,11.169428571428572,8330.202730057956,37.15367543171115,52025.03010684698,5275514951246.829,ocm
124,22.830534294670038,38,1.57,4.980000000000001,11.169428571428572,9256.381518545302,33.690446969696964,52025.03010684698,5275514951246.829,ocm
125,22.830534294670038,40,1.57,4.980000000000002,11.169428571428572,9592.4150954583,32.61207792207794,52025.03010684698,5275514951246.829,ocm
126,31.707943578559078,14,1.5500000000000003,7.6,16.82857142857143,2611.396005553699,110.2942113095238,47746.14564175396,1235647924812.8499,ocm
127,31.707943578559068,16,1.5500000000000003,7.599999999999999,16.82857142857143,2887.1925854458864,100.44321191329196,47746.14564175395,1235647924812.8503,ocm
128,31.707943578559075,18,1.55,7.599999999999999,16.82857142857143,3383.628509011108,86.1287962962963,47746.14564175395,1235647924812.85,ocm
129,31.707943578559078,20,1.5500000000000005,7.599999999999997,16.828571428571426,4008.3731301574744,73.39998797219515,47746.145641753945,1235647924812.8499,ocm
130,31.707943578559078,22,1.55,7.6,16.82857142857143,4664.817969872276,64.378125,47746.14564175396,1235647924812.8499,ocm
131,31.707943578559078,24,1.5500000000000003,7.599999999999997,16.828571428571426,5345.661018789562,55.62142857142858,47746.14564175395,1235647924812.8499,ocm
132,31.707943578559078,26,1.55,7.6,16.82857142857143,5911.622840156953,50.667519841269836,47746.14564175396,1235647924812.8499,ocm
133,31.707943578559068,28,1.5500000000000003,7.599999999999999,16.82857142857143,6614.432227141882,45.58768121602708,47746.14564175395,1235647924812.8503,ocm
134,31.707943578559068,30,1.5500000000000003,7.599999999999999,16.82857142857143,7504.958016210976,40.44380325362468,47746.14564175395,1235647924812.8503,ocm
135,31.707943578559068,32,1.5500000000000003,7.599999999999999,16.82857142857143,8428.048108173583,36.24893149178863,47746.14564175395,1235647924812.8503,ocm
136,31.707943578559068,34,1.5500000000000003,7.599999999999999,16.82857142857143,9419.42818029914,32.6421383765682,47746.14564175395,1235647924812.8503,ocm
137,31.707943578559068,36,1.5500000000000003,7.599999999999999,16.82857142857143,10489.977510893597,29.49686242120452,47746.14564175395,1235647924812.8503,ocm
138,31.707943578559068,38,1.5500000000000003,7.599999999999999,16.82857142857143,11630.42520069554,26.77854978354979,47746.14564175395,1235647924812.8503,ocm
139,31.707943578559078,40,1.55,7.6,16.82857142857143,12709.777906966732,24.631409685086158,47746.14564175396,1235647924812.8499,ocm
140,38.72899056812694,14,1.54,10.07,22.154000000000003,3476.5523092017197,82.87,43340.69261907823,262135768384.52338,ocm
141,38.72899056812694,16,1.5399999999999998,10.069999999999999,22.154000000000003,3654.956800610998,79.17915204678361,43340.69261907823,262135768384.52338,ocm
142,38.728990568126946,18,1.5399999999999998,10.069999999999999,22.154000000000003,4137.512635884471,70.4740416666667,43340.692619078225,262135768384.52338,ocm
143,38.72899056812694,20,1.5399999999999998,10.069999999999999,22.154000000000003,4880.432085949781,60.200442715586526,43340.692619078225,262135768384.52338,ocm
